"Population"	"Units"	"Date"	"Area/Population Densit"	"geogcode"	"Rural Urban"	"value type"	"value"	"flag"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000181"	"Rural hamlet and isolated dwellings"	"number"	0.2	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000181"	"Rural hamlet and isolated dwellings in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Urban (total)"	"number"	16.8	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Urban major conurbation"	"number"	22.6	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Urban minor conurbation"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Urban city and town"	"number"	6.9	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Urban city and town in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Rural (total)"	"number"	1.5	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Rural town and fringe"	"number"	4.4	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Rural town and fringe in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Rural village"	"number"	1.2	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Rural village in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Rural hamlet and isolated dwellings"	"number"	0.9	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000207"	"Rural hamlet and isolated dwellings in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Urban (total)"	"number"	24.6	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Urban major conurbation"	"number"	24.6	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Urban minor conurbation"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Urban city and town"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Urban city and town in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Rural (total)"	"number"	5.9	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Rural town and fringe"	"number"	5.9	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Rural town and fringe in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Rural village"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Rural village in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Rural hamlet and isolated dwellings"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000208"	"Rural hamlet and isolated dwellings in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Urban (total)"	"number"	13.8	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Urban major conurbation"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Urban minor conurbation"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Urban city and town"	"number"	13.8	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Urban city and town in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Rural (total)"	"number"	1.7	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Rural town and fringe"	"number"	8.1	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Rural town and fringe in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Rural village"	"number"	2.0	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Rural village in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Rural hamlet and isolated dwellings"	"number"	0.8	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000209"	"Rural hamlet and isolated dwellings in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Urban (total)"	"number"	10.8	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Urban major conurbation"	"number"	13.0	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Urban minor conurbation"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Urban city and town"	"number"	7.9	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Urban city and town in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Rural (total)"	"number"	1.1	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Rural town and fringe"	"number"	9.4	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Rural town and fringe in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Rural village"	"number"	1.7	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Rural village in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Rural hamlet and isolated dwellings"	"number"	0.6	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000210"	"Rural hamlet and isolated dwellings in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Urban (total)"	"number"	15.0	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Urban major conurbation"	"number"	16.9	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Urban minor conurbation"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Urban city and town"	"number"	14.4	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Urban city and town in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Rural (total)"	"number"	1.7	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Rural town and fringe"	"number"	4.9	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Rural town and fringe in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Rural village"	"number"	3.0	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Rural village in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Rural hamlet and isolated dwellings"	"number"	0.8	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000211"	"Rural hamlet and isolated dwellings in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Urban (total)"	"number"	12.7	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Urban major conurbation"	"number"	18.9	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Urban minor conurbation"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Urban city and town"	"number"	4.0	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Urban city and town in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Rural (total)"	"number"	1.0	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Rural town and fringe"	"number"	0.6	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Rural town and fringe in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Rural village"	"number"	0.7	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Rural village in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Rural hamlet and isolated dwellings"	"number"	1.5	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000212"	"Rural hamlet and isolated dwellings in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Urban (total)"	"number"	22.5	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Urban major conurbation"	"number"	25.7	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Urban minor conurbation"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Urban city and town"	"number"	4.6	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Urban city and town in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Rural (total)"	"number"	4.5	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Rural town and fringe"	"number"	3.3	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Rural town and fringe in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Rural village"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Rural village in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Rural hamlet and isolated dwellings"	"number"	7.9	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000213"	"Rural hamlet and isolated dwellings in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Urban (total)"	"number"	13.7	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Urban major conurbation"	"number"	17.5	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Urban minor conurbation"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Urban city and town"	"number"	13.5	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Urban city and town in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Rural (total)"	"number"	3.3	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Rural town and fringe"	"number"	13.9	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Rural town and fringe in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Rural village"	"number"	2.2	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Rural village in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Rural hamlet and isolated dwellings"	"number"	0.4	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000214"	"Rural hamlet and isolated dwellings in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000215"	"Urban (total)"	"number"	10.5	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000215"	"Urban major conurbation"	"number"	21.2	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000215"	"Urban minor conurbation"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000215"	"Urban city and town"	"number"	5.8	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000215"	"Urban city and town in a sparse setting"	"number"		"-"
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000215"	"Rural (total)"	"number"	1.5	""
"All usual residents"	"Persons"	"2011"	"Density (number of persons per hectare)"	"E07000215"	"Rural town and fringe"	"number"	7.9	""
